rating,avg_score
PG-13 - Teens 13 or older,6.18
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,6.76
PG-13 - Teens 13 or older,5.92
PG-13 - Teens 13 or older,7.93
PG-13 - Teens 13 or older,5.81
PG-13 - Teens 13 or older,5.86
PG-13 - Teens 13 or older,5.36
PG-13 - Teens 13 or older,6.38
PG-13 - Teens 13 or older,5.97
PG-13 - Teens 13 or older,6.99
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,5.49
PG-13 - Teens 13 or older,6.11
PG-13 - Teens 13 or older,6.01
PG-13 - Teens 13 or older,8.06
PG-13 - Teens 13 or older,6.8
PG-13 - Teens 13 or older,7.59
PG-13 - Teens 13 or older,5.78
PG-13 - Teens 13 or older,8.9
PG-13 - Teens 13 or older,7.34
PG-13 - Teens 13 or older,7.74
PG-13 - Teens 13 or older,6.73
PG-13 - Teens 13 or older,6.78
PG-13 - Teens 13 or older,8.14
PG-13 - Teens 13 or older,7.67
PG-13 - Teens 13 or older,6.06
PG-13 - Teens 13 or older,5.72
PG-13 - Teens 13 or older,7.92
PG-13 - Teens 13 or older,7.73
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,6.03
PG-13 - Teens 13 or older,7.9
PG-13 - Teens 13 or older,6.52
PG-13 - Teens 13 or older,6.27
PG-13 - Teens 13 or older,6.88
PG-13 - Teens 13 or older,7.28
PG-13 - Teens 13 or older,7.48
PG-13 - Teens 13 or older,6.38
PG-13 - Teens 13 or older,7.09
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,6.38
PG-13 - Teens 13 or older,7.87
PG-13 - Teens 13 or older,6.36
PG-13 - Teens 13 or older,5.84
PG-13 - Teens 13 or older,6.85
PG-13 - Teens 13 or older,5.53
PG-13 - Teens 13 or older,6.36
PG-13 - Teens 13 or older,5.72
PG-13 - Teens 13 or older,8.19
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,7.56
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,5.92
PG-13 - Teens 13 or older,6.51
PG-13 - Teens 13 or older,5.74
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,5.63
PG-13 - Teens 13 or older,6.31
PG-13 - Teens 13 or older,8.43
PG-13 - Teens 13 or older,7.23
PG-13 - Teens 13 or older,7.01
PG-13 - Teens 13 or older,6.85
PG-13 - Teens 13 or older,6.56
PG-13 - Teens 13 or older,7.53
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,6.95
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,5.6
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,6.27
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,7.38
PG-13 - Teens 13 or older,5.56
PG-13 - Teens 13 or older,7.54
PG-13 - Teens 13 or older,5.43
PG-13 - Teens 13 or older,6.81
PG-13 - Teens 13 or older,6.31
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,8.39
PG-13 - Teens 13 or older,7.88
PG-13 - Teens 13 or older,7.55
PG-13 - Teens 13 or older,7.57
PG-13 - Teens 13 or older,4.73
PG-13 - Teens 13 or older,6.84
PG-13 - Teens 13 or older,7.13
PG-13 - Teens 13 or older,5.66
PG-13 - Teens 13 or older,7.21
PG-13 - Teens 13 or older,7.47
PG-13 - Teens 13 or older,7.49
PG-13 - Teens 13 or older,6.24
PG-13 - Teens 13 or older,7.38
PG-13 - Teens 13 or older,5.21
PG-13 - Teens 13 or older,7.24
PG-13 - Teens 13 or older,6.06
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,5.99
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,7.67
PG-13 - Teens 13 or older,6.46
PG-13 - Teens 13 or older,6.67
PG-13 - Teens 13 or older,7.37
PG-13 - Teens 13 or older,5.57
PG-13 - Teens 13 or older,6.52
PG-13 - Teens 13 or older,7.49
PG-13 - Teens 13 or older,7.18
PG-13 - Teens 13 or older,6.09
PG-13 - Teens 13 or older,6.47
PG-13 - Teens 13 or older,6.57
PG-13 - Teens 13 or older,5.89
PG-13 - Teens 13 or older,5.57
PG-13 - Teens 13 or older,7.0
PG-13 - Teens 13 or older,6.5
PG-13 - Teens 13 or older,5.52
PG-13 - Teens 13 or older,6.62
PG-13 - Teens 13 or older,5.97
PG-13 - Teens 13 or older,5.87
PG-13 - Teens 13 or older,5.48
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,6.93
PG-13 - Teens 13 or older,7.24
PG-13 - Teens 13 or older,6.58
PG-13 - Teens 13 or older,7.19
PG-13 - Teens 13 or older,5.83
PG-13 - Teens 13 or older,5.42
PG-13 - Teens 13 or older,6.86
PG-13 - Teens 13 or older,7.44
PG-13 - Teens 13 or older,7.39
PG-13 - Teens 13 or older,5.86
PG-13 - Teens 13 or older,7.68
PG-13 - Teens 13 or older,6.65
PG-13 - Teens 13 or older,7.79
PG-13 - Teens 13 or older,7.53
PG-13 - Teens 13 or older,7.33
PG-13 - Teens 13 or older,7.2
PG-13 - Teens 13 or older,5.09
PG-13 - Teens 13 or older,5.7
PG-13 - Teens 13 or older,6.73
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,7.31
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,6.28
PG-13 - Teens 13 or older,5.83
PG-13 - Teens 13 or older,5.87
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,5.39
PG-13 - Teens 13 or older,6.99
PG-13 - Teens 13 or older,7.21
PG-13 - Teens 13 or older,6.99
PG-13 - Teens 13 or older,6.6
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,8.11
PG-13 - Teens 13 or older,6.89
PG-13 - Teens 13 or older,5.42
PG-13 - Teens 13 or older,3.83
PG-13 - Teens 13 or older,6.81
PG-13 - Teens 13 or older,7.29
PG-13 - Teens 13 or older,8.67
PG-13 - Teens 13 or older,7.5
PG-13 - Teens 13 or older,5.87
PG-13 - Teens 13 or older,6.08
PG-13 - Teens 13 or older,5.49
PG-13 - Teens 13 or older,8.42
PG-13 - Teens 13 or older,7.83
PG-13 - Teens 13 or older,6.08
PG-13 - Teens 13 or older,5.87
PG-13 - Teens 13 or older,7.22
PG-13 - Teens 13 or older,5.63
PG-13 - Teens 13 or older,6.37
PG-13 - Teens 13 or older,7.13
PG-13 - Teens 13 or older,8.57
PG-13 - Teens 13 or older,6.89
PG-13 - Teens 13 or older,4.29
PG-13 - Teens 13 or older,6.77
PG-13 - Teens 13 or older,5.71
PG-13 - Teens 13 or older,8.27
PG-13 - Teens 13 or older,8.78
PG-13 - Teens 13 or older,5.28
PG-13 - Teens 13 or older,5.56
PG-13 - Teens 13 or older,6.66
PG-13 - Teens 13 or older,7.66
PG-13 - Teens 13 or older,6.22
PG-13 - Teens 13 or older,7.62
PG-13 - Teens 13 or older,7.42
PG-13 - Teens 13 or older,5.33
PG-13 - Teens 13 or older,5.92
PG-13 - Teens 13 or older,6.85
PG-13 - Teens 13 or older,6.68
PG-13 - Teens 13 or older,6.67
PG-13 - Teens 13 or older,4.59
PG-13 - Teens 13 or older,5.5
PG-13 - Teens 13 or older,6.45
PG-13 - Teens 13 or older,6.47
PG-13 - Teens 13 or older,7.84
PG-13 - Teens 13 or older,8.4
PG-13 - Teens 13 or older,6.58
PG-13 - Teens 13 or older,6.6
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,6.49
PG-13 - Teens 13 or older,8.25
PG-13 - Teens 13 or older,7.27
PG-13 - Teens 13 or older,7.13
PG-13 - Teens 13 or older,7.45
PG-13 - Teens 13 or older,7.03
PG-13 - Teens 13 or older,6.9
PG-13 - Teens 13 or older,6.41
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,6.77
PG-13 - Teens 13 or older,5.92
PG-13 - Teens 13 or older,7.0
PG-13 - Teens 13 or older,5.54
PG-13 - Teens 13 or older,7.15
PG-13 - Teens 13 or older,4.58
PG-13 - Teens 13 or older,7.49
PG-13 - Teens 13 or older,7.3
PG-13 - Teens 13 or older,5.84
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,4.75
PG-13 - Teens 13 or older,6.41
PG-13 - Teens 13 or older,6.65
PG-13 - Teens 13 or older,6.66
PG-13 - Teens 13 or older,6.77
PG-13 - Teens 13 or older,4.76
PG-13 - Teens 13 or older,6.22
PG-13 - Teens 13 or older,6.82
PG-13 - Teens 13 or older,6.24
PG-13 - Teens 13 or older,6.14
PG-13 - Teens 13 or older,5.13
PG-13 - Teens 13 or older,6.07
PG-13 - Teens 13 or older,5.41
PG-13 - Teens 13 or older,7.09
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,7.43
PG-13 - Teens 13 or older,4.49
PG-13 - Teens 13 or older,7.61
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,5.7
PG-13 - Teens 13 or older,5.86
PG-13 - Teens 13 or older,6.62
PG-13 - Teens 13 or older,7.23
PG-13 - Teens 13 or older,5.99
PG-13 - Teens 13 or older,8.29
PG-13 - Teens 13 or older,5.28
PG-13 - Teens 13 or older,7.91
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,7.76
PG-13 - Teens 13 or older,7.06
PG-13 - Teens 13 or older,6.37
PG-13 - Teens 13 or older,4.89
PG-13 - Teens 13 or older,5.17
PG-13 - Teens 13 or older,5.74
PG-13 - Teens 13 or older,5.01
PG-13 - Teens 13 or older,6.84
PG-13 - Teens 13 or older,9.06
PG-13 - Teens 13 or older,7.79
PG-13 - Teens 13 or older,8.94
PG-13 - Teens 13 or older,8.25
PG-13 - Teens 13 or older,7.19
PG-13 - Teens 13 or older,5.88
PG-13 - Teens 13 or older,5.3
PG-13 - Teens 13 or older,7.16
PG-13 - Teens 13 or older,6.3
PG-13 - Teens 13 or older,5.9
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,8.0
PG-13 - Teens 13 or older,6.85
PG-13 - Teens 13 or older,6.5
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,5.68
PG-13 - Teens 13 or older,7.45
PG-13 - Teens 13 or older,6.5
PG-13 - Teens 13 or older,6.75
PG-13 - Teens 13 or older,5.66
PG-13 - Teens 13 or older,6.08
PG-13 - Teens 13 or older,7.38
PG-13 - Teens 13 or older,8.12
PG-13 - Teens 13 or older,6.61
PG-13 - Teens 13 or older,6.33
PG-13 - Teens 13 or older,7.06
PG-13 - Teens 13 or older,6.69
PG-13 - Teens 13 or older,8.03
PG-13 - Teens 13 or older,7.92
PG-13 - Teens 13 or older,7.13
PG-13 - Teens 13 or older,6.17
PG-13 - Teens 13 or older,8.09
PG-13 - Teens 13 or older,5.65
PG-13 - Teens 13 or older,7.03
PG-13 - Teens 13 or older,6.03
PG-13 - Teens 13 or older,6.96
PG-13 - Teens 13 or older,8.21
PG-13 - Teens 13 or older,5.64
PG-13 - Teens 13 or older,6.48
PG-13 - Teens 13 or older,5.44
PG-13 - Teens 13 or older,7.07
PG-13 - Teens 13 or older,8.65
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,6.71
PG-13 - Teens 13 or older,6.05
PG-13 - Teens 13 or older,8.38
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,7.57
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,5.02
PG-13 - Teens 13 or older,7.6
PG-13 - Teens 13 or older,7.6
PG-13 - Teens 13 or older,6.62
PG-13 - Teens 13 or older,5.73
PG-13 - Teens 13 or older,7.32
PG-13 - Teens 13 or older,5.99
PG-13 - Teens 13 or older,7.92
PG-13 - Teens 13 or older,7.01
PG-13 - Teens 13 or older,7.13
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,6.35
PG-13 - Teens 13 or older,7.56
PG-13 - Teens 13 or older,6.84
PG-13 - Teens 13 or older,6.78
PG-13 - Teens 13 or older,7.17
PG-13 - Teens 13 or older,5.49
PG-13 - Teens 13 or older,6.85
PG-13 - Teens 13 or older,5.64
PG-13 - Teens 13 or older,6.97
PG-13 - Teens 13 or older,7.77
PG-13 - Teens 13 or older,5.45
PG-13 - Teens 13 or older,7.51
PG-13 - Teens 13 or older,6.55
PG-13 - Teens 13 or older,6.69
PG-13 - Teens 13 or older,6.47
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,6.47
PG-13 - Teens 13 or older,7.17
PG-13 - Teens 13 or older,7.71
PG-13 - Teens 13 or older,7.19
PG-13 - Teens 13 or older,5.57
PG-13 - Teens 13 or older,7.19
PG-13 - Teens 13 or older,7.65
PG-13 - Teens 13 or older,5.05
PG-13 - Teens 13 or older,8.1
PG-13 - Teens 13 or older,8.18
PG-13 - Teens 13 or older,7.42
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,6.99
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,7.35
PG-13 - Teens 13 or older,7.63
PG-13 - Teens 13 or older,5.92
PG-13 - Teens 13 or older,7.44
PG-13 - Teens 13 or older,6.43
PG-13 - Teens 13 or older,6.86
PG-13 - Teens 13 or older,6.53
PG-13 - Teens 13 or older,6.19
PG-13 - Teens 13 or older,6.3
PG-13 - Teens 13 or older,6.76
PG-13 - Teens 13 or older,5.74
PG-13 - Teens 13 or older,5.07
PG-13 - Teens 13 or older,6.84
PG-13 - Teens 13 or older,4.81
PG-13 - Teens 13 or older,5.85
PG-13 - Teens 13 or older,5.44
PG-13 - Teens 13 or older,7.46
PG-13 - Teens 13 or older,7.93
PG-13 - Teens 13 or older,7.28
PG-13 - Teens 13 or older,5.1
PG-13 - Teens 13 or older,6.31
PG-13 - Teens 13 or older,7.79
PG-13 - Teens 13 or older,6.17
PG-13 - Teens 13 or older,6.22
PG-13 - Teens 13 or older,7.91
PG-13 - Teens 13 or older,6.24
PG-13 - Teens 13 or older,5.69
PG-13 - Teens 13 or older,5.41
PG-13 - Teens 13 or older,5.93
PG-13 - Teens 13 or older,5.47
PG-13 - Teens 13 or older,7.97
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,6.54
PG-13 - Teens 13 or older,7.75
PG-13 - Teens 13 or older,7.24
PG-13 - Teens 13 or older,7.39
PG-13 - Teens 13 or older,5.95
PG-13 - Teens 13 or older,7.38
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,7.17
PG-13 - Teens 13 or older,7.44
PG-13 - Teens 13 or older,7.25
PG-13 - Teens 13 or older,5.87
PG-13 - Teens 13 or older,8.1
PG-13 - Teens 13 or older,6.38
PG-13 - Teens 13 or older,6.48
PG-13 - Teens 13 or older,6.5
PG-13 - Teens 13 or older,8.38
PG-13 - Teens 13 or older,7.8
PG-13 - Teens 13 or older,6.35
PG-13 - Teens 13 or older,6.18
PG-13 - Teens 13 or older,6.92
PG-13 - Teens 13 or older,7.35
PG-13 - Teens 13 or older,4.5
PG-13 - Teens 13 or older,5.46
PG-13 - Teens 13 or older,5.32
PG-13 - Teens 13 or older,5.69
PG-13 - Teens 13 or older,5.8
PG-13 - Teens 13 or older,7.17
PG-13 - Teens 13 or older,7.2
PG-13 - Teens 13 or older,5.76
PG-13 - Teens 13 or older,7.96
PG-13 - Teens 13 or older,5.3
PG-13 - Teens 13 or older,6.82
PG-13 - Teens 13 or older,6.55
PG-13 - Teens 13 or older,6.99
PG-13 - Teens 13 or older,6.97
PG-13 - Teens 13 or older,7.2
PG-13 - Teens 13 or older,6.22
PG-13 - Teens 13 or older,8.64
PG-13 - Teens 13 or older,6.52
PG-13 - Teens 13 or older,5.9
PG-13 - Teens 13 or older,7.42
PG-13 - Teens 13 or older,7.52
PG-13 - Teens 13 or older,7.39
PG-13 - Teens 13 or older,7.53
PG-13 - Teens 13 or older,6.53
PG-13 - Teens 13 or older,6.68
PG-13 - Teens 13 or older,6.93
PG-13 - Teens 13 or older,8.29
PG-13 - Teens 13 or older,5.36
PG-13 - Teens 13 or older,6.53
PG-13 - Teens 13 or older,6.84
PG-13 - Teens 13 or older,6.48
PG-13 - Teens 13 or older,7.0
PG-13 - Teens 13 or older,7.42
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,6.61
PG-13 - Teens 13 or older,6.5
PG-13 - Teens 13 or older,6.15
PG-13 - Teens 13 or older,7.34
PG-13 - Teens 13 or older,7.73
PG-13 - Teens 13 or older,6.77
PG-13 - Teens 13 or older,7.03
PG-13 - Teens 13 or older,7.29
PG-13 - Teens 13 or older,5.3
PG-13 - Teens 13 or older,5.59
PG-13 - Teens 13 or older,6.4
PG-13 - Teens 13 or older,7.17
PG-13 - Teens 13 or older,7.14
PG-13 - Teens 13 or older,6.61
PG-13 - Teens 13 or older,6.76
PG-13 - Teens 13 or older,6.66
PG-13 - Teens 13 or older,6.95
PG-13 - Teens 13 or older,6.89
PG-13 - Teens 13 or older,5.7
PG-13 - Teens 13 or older,6.04
PG-13 - Teens 13 or older,7.28
PG-13 - Teens 13 or older,6.08
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,6.79
PG-13 - Teens 13 or older,8.09
PG-13 - Teens 13 or older,6.71
PG-13 - Teens 13 or older,7.42
PG-13 - Teens 13 or older,5.76
PG-13 - Teens 13 or older,6.7
PG-13 - Teens 13 or older,7.94
PG-13 - Teens 13 or older,6.33
PG-13 - Teens 13 or older,5.36
PG-13 - Teens 13 or older,7.76
PG-13 - Teens 13 or older,5.99
PG-13 - Teens 13 or older,5.93
PG-13 - Teens 13 or older,7.61
PG-13 - Teens 13 or older,5.63
PG-13 - Teens 13 or older,6.61
PG-13 - Teens 13 or older,7.55
PG-13 - Teens 13 or older,5.95
PG-13 - Teens 13 or older,6.91
PG-13 - Teens 13 or older,4.83
PG-13 - Teens 13 or older,6.1
PG-13 - Teens 13 or older,7.8
PG-13 - Teens 13 or older,6.67
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,6.92
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,7.54
PG-13 - Teens 13 or older,6.27
PG-13 - Teens 13 or older,6.61
PG-13 - Teens 13 or older,7.77
PG-13 - Teens 13 or older,5.27
PG-13 - Teens 13 or older,6.7
PG-13 - Teens 13 or older,7.98
PG-13 - Teens 13 or older,5.51
PG-13 - Teens 13 or older,7.06
PG-13 - Teens 13 or older,6.58
PG-13 - Teens 13 or older,8.61
PG-13 - Teens 13 or older,7.81
PG-13 - Teens 13 or older,6.36
PG-13 - Teens 13 or older,7.1
PG-13 - Teens 13 or older,6.75
PG-13 - Teens 13 or older,6.77
PG-13 - Teens 13 or older,7.07
PG-13 - Teens 13 or older,6.74
PG-13 - Teens 13 or older,7.21
PG-13 - Teens 13 or older,5.92
PG-13 - Teens 13 or older,6.65
PG-13 - Teens 13 or older,6.04
PG-13 - Teens 13 or older,6.87
PG-13 - Teens 13 or older,7.11
PG-13 - Teens 13 or older,6.34
PG-13 - Teens 13 or older,6.46
PG-13 - Teens 13 or older,6.04
PG-13 - Teens 13 or older,5.51
PG-13 - Teens 13 or older,6.73
PG-13 - Teens 13 or older,8.06
PG-13 - Teens 13 or older,6.62
PG-13 - Teens 13 or older,7.61
PG-13 - Teens 13 or older,6.58
PG-13 - Teens 13 or older,4.67
PG-13 - Teens 13 or older,6.79
PG-13 - Teens 13 or older,6.69
PG-13 - Teens 13 or older,7.56
PG-13 - Teens 13 or older,6.7
PG-13 - Teens 13 or older,4.44
PG-13 - Teens 13 or older,7.31
PG-13 - Teens 13 or older,7.7
PG-13 - Teens 13 or older,6.35
PG-13 - Teens 13 or older,7.0
PG-13 - Teens 13 or older,7.46
PG-13 - Teens 13 or older,4.6
PG-13 - Teens 13 or older,5.4
PG-13 - Teens 13 or older,6.68
PG-13 - Teens 13 or older,5.6
PG-13 - Teens 13 or older,5.53
PG-13 - Teens 13 or older,5.83
PG-13 - Teens 13 or older,7.04
PG-13 - Teens 13 or older,6.19
PG-13 - Teens 13 or older,4.74
PG-13 - Teens 13 or older,6.86
PG-13 - Teens 13 or older,5.7
PG-13 - Teens 13 or older,7.46
PG-13 - Teens 13 or older,8.33
PG-13 - Teens 13 or older,7.16
PG-13 - Teens 13 or older,5.4
PG-13 - Teens 13 or older,7.74
PG-13 - Teens 13 or older,6.68
PG-13 - Teens 13 or older,6.59
PG-13 - Teens 13 or older,7.1
PG-13 - Teens 13 or older,4.56
PG-13 - Teens 13 or older,7.19
PG-13 - Teens 13 or older,8.08
PG-13 - Teens 13 or older,7.23
PG-13 - Teens 13 or older,7.18
PG-13 - Teens 13 or older,7.21
PG-13 - Teens 13 or older,6.83
PG-13 - Teens 13 or older,6.56
PG-13 - Teens 13 or older,8.14
PG-13 - Teens 13 or older,5.66
PG-13 - Teens 13 or older,7.78
PG-13 - Teens 13 or older,6.81
PG-13 - Teens 13 or older,5.96
PG-13 - Teens 13 or older,8.93
PG-13 - Teens 13 or older,6.88
PG-13 - Teens 13 or older,5.74
PG-13 - Teens 13 or older,6.82
PG-13 - Teens 13 or older,6.58
PG-13 - Teens 13 or older,7.28
PG-13 - Teens 13 or older,6.13
PG-13 - Teens 13 or older,7.45
PG-13 - Teens 13 or older,6.41
PG-13 - Teens 13 or older,6.03
PG-13 - Teens 13 or older,5.55
PG-13 - Teens 13 or older,5.9
PG-13 - Teens 13 or older,7.42
PG-13 - Teens 13 or older,4.54
PG-13 - Teens 13 or older,7.18
PG-13 - Teens 13 or older,6.75
PG-13 - Teens 13 or older,4.86
PG-13 - Teens 13 or older,7.26
PG-13 - Teens 13 or older,7.33
PG-13 - Teens 13 or older,7.78
PG-13 - Teens 13 or older,6.74
PG-13 - Teens 13 or older,5.05
PG-13 - Teens 13 or older,5.43
PG-13 - Teens 13 or older,6.97
PG-13 - Teens 13 or older,6.88
PG-13 - Teens 13 or older,5.35
PG-13 - Teens 13 or older,5.69
PG-13 - Teens 13 or older,6.84
PG-13 - Teens 13 or older,6.84
PG-13 - Teens 13 or older,6.66
PG-13 - Teens 13 or older,5.21
PG-13 - Teens 13 or older,6.32
PG-13 - Teens 13 or older,5.93
PG-13 - Teens 13 or older,7.11
PG-13 - Teens 13 or older,-1.0
PG-13 - Teens 13 or older,6.55
PG-13 - Teens 13 or older,6.82
PG-13 - Teens 13 or older,6.37
PG-13 - Teens 13 or older,6.08
PG-13 - Teens 13 or older,6.07
PG-13 - Teens 13 or older,7.38
PG-13 - Teens 13 or older,6.73
PG-13 - Teens 13 or older,7.31
PG-13 - Teens 13 or older,6.98
PG-13 - Teens 13 or older,7.28
PG-13 - Teens 13 or older,7.42
PG-13 - Teens 13 or older,7.42
PG-13 - Teens 13 or older,3.07
PG-13 - Teens 13 or older,7.1
PG-13 - Teens 13 or older,6.73
PG-13 - Teens 13 or older,6.74
PG-13 - Teens 13 or older,7.17
PG-13 - Teens 13 or older,5.64
PG-13 - Teens 13 or older,5.2
PG-13 - Teens 13 or older,7.49
PG-13 - Teens 13 or older,7.18
PG-13 - Teens 13 or older,7.54
PG-13 - Teens 13 or older,6.43
PG-13 - Teens 13 or older,6.84
PG-13 - Teens 13 or older,7.64
PG-13 - Teens 13 or older,5.55
PG-13 - Teens 13 or older,7.14
PG-13 - Teens 13 or older,5.95
PG-13 - Teens 13 or older,6.12
PG-13 - Teens 13 or older,7.0
PG-13 - Teens 13 or older,5.79
PG-13 - Teens 13 or older,6.46
PG-13 - Teens 13 or older,6.29
PG-13 - Teens 13 or older,7.16
PG-13 - Teens 13 or older,7.09
PG-13 - Teens 13 or older,6.29
PG-13 - Teens 13 or older,7.24
PG-13 - Teens 13 or older,6.04
PG-13 - Teens 13 or older,6.75
PG-13 - Teens 13 or older,7.2
PG-13 - Teens 13 or older,7.32
PG-13 - Teens 13 or older,6.53
PG-13 - Teens 13 or older,6.06
PG-13 - Teens 13 or older,6.53
PG-13 - Teens 13 or older,6.16
PG-13 - Teens 13 or older,4.81
PG-13 - Teens 13 or older,6.59
PG-13 - Teens 13 or older,8.03
PG-13 - Teens 13 or older,7.03
PG-13 - Teens 13 or older,5.22
PG-13 - Teens 13 or older,6.09
PG-13 - Teens 13 or older,6.85
PG-13 - Teens 13 or older,6.86
PG-13 - Teens 13 or older,7.06
PG-13 - Teens 13 or older,6.72
PG-13 - Teens 13 or older,6.39
PG-13 - Teens 13 or older,6.63
PG-13 - Teens 13 or older,7.67
PG-13 - Teens 13 or older,7.74
PG-13 - Teens 13 or older,6.27
PG-13 - Teens 13 or older,6.67
PG-13 - Teens 13 or older,7.07
PG-13 - Teens 13 or older,6.71
PG-13 - Teens 13 or older,5.74
PG-13 - Teens 13 or older,5.16
PG-13 - Teens 13 or older,7.38
PG-13 - Teens 13 or older,6.37
PG-13 - Teens 13 or older,7.08
PG-13 - Teens 13 or older,7.23
PG-13 - Teens 13 or older,6.19
PG-13 - Teens 13 or older,7.58
PG-13 - Teens 13 or older,6.23
PG-13 - Teens 13 or older,5.06
PG-13 - Teens 13 or older,5.69
PG-13 - Teens 13 or older,6.4
PG-13 - Teens 13 or older,6.93
PG-13 - Teens 13 or older,6.3
PG-13 - Teens 13 or older,6.85
PG-13 - Teens 13 or older,8.13
PG-13 - Teens 13 or older,7.34
PG-13 - Teens 13 or older,7.45
PG-13 - Teens 13 or older,6.02
PG-13 - Teens 13 or older,6.85
PG-13 - Teens 13 or older,7.72
PG-13 - Teens 13 or older,7.0
PG-13 - Teens 13 or older,6.13
PG-13 - Teens 13 or older,6.82
PG-13 - Teens 13 or older,5.26
PG-13 - Teens 13 or older,8.02
PG-13 - Teens 13 or older,7.41
PG-13 - Teens 13 or older,7.34
PG-13 - Teens 13 or older,7.71
PG-13 - Teens 13 or older,6.84
PG-13 - Teens 13 or older,7.01
PG-13 - Teens 13 or older,7.77
PG-13 - Teens 13 or older,6.62
PG-13 - Teens 13 or older,6.97
PG-13 - Teens 13 or older,6.76
PG-13 - Teens 13 or older,7.43
PG-13 - Teens 13 or older,8.07
PG-13 - Teens 13 or older,7.21
PG-13 - Teens 13 or older,7.54
PG-13 - Teens 13 or older,6.45
PG-13 - Teens 13 or older,6.36
PG-13 - Teens 13 or older,6.29
PG-13 - Teens 13 or older,7.75
PG-13 - Teens 13 or older,6.52
PG-13 - Teens 13 or older,7.52
PG-13 - Teens 13 or older,7.55
PG-13 - Teens 13 or older,6.99
PG-13 - Teens 13 or older,7.22
PG-13 - Teens 13 or older,6.5
PG-13 - Teens 13 or older,6.03
PG-13 - Teens 13 or older,7.03
PG-13 - Teens 13 or older,7.34
PG-13 - Teens 13 or older,6.95
PG-13 - Teens 13 or older,7.96
PG-13 - Teens 13 or older,5.81
PG-13 - Teens 13 or older,8.0
PG-13 - Teens 13 or older,7.19
PG-13 - Teens 13 or older,6.47
PG-13 - Teens 13 or older,7.69
PG-13 - Teens 13 or older,7.89
PG-13 - Teens 13 or older,4.7
PG-13 - Teens 13 or older,7.77
PG-13 - Teens 13 or older,6.73
PG-13 - Teens 13 or older,6.64
PG-13 - Teens 13 or older,7.13
PG-13 - Teens 13 or older,7.03
PG-13 - Teens 13 or older,6.63
PG-13 - Teens 13 or older,6.37
PG-13 - Teens 13 or older,5.78
PG-13 - Teens 13 or older,6.77
PG-13 - Teens 13 or older,7.31
PG-13 - Teens 13 or older,6.63
PG-13 - Teens 13 or older,6.82
PG-13 - Teens 13 or older,6.97
PG-13 - Teens 13 or older,7.36
